Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
28/Sep/2021 01:22:07,Zeni-v2021,MO,591f6e52616001000055137a3e25450d3ea30b103ecda7923d00000000010001000300030005000700090016003600910035023a04eb072c1e8a42c7848cc5e8fd88daeffad3896a70bb45c8252e13391220083002d000d7008a004b0037002000290046004e0079009800a5002b01db01a7011d01b5000b016001c5007400ca00ce003b004900000045,"81.84676666666667,121.65715",,138,3
28/Sep/2021 00:22:15,Zeni-v2021,MO,59106052615f01000068f62b3e5f210f3e4833123e5d5b313d01000100010002000300050008000a000c0011004a0013012103df046009670adc1bad54847c9abbdedce8fd5a90ae4ff7370824c611780c020a9903b5019a01ea0081004e0021003b0054005d007e00c200af007e00fa00730151020203a5022802e501ca006700650058003000000045,"81.81655,121.52503333333334",,138,3
27/Sep/2021 23:22:26,Zeni-v2021,MO,591a5252615e01000012ef0e3e5c200d3e91dd103e6d83c63c020001000100030004000600070009000f003100aa00a90166061d0753108021f4502594977a3c99f2dde8fdd1881a87ae39072f2c2d051b5e173f0e590327018a010701ac009c0075006500530037005800590074008200a400aa0078005a005800470032002d002b0019001400000045,"82.15768333333334,117.26946666666667",,138,3
27/Sep/2021 23:01:19,Zeni-v2021,MO,47b846164d52618a8bbf300897a84846034652610cb6be303f51aa4846073f526194e8bd30e4b8ab4846f33752617613bd305ce1ac4846f5305261fe3cbc3062cdad4846e32952614d59bb30a969ae4845,"0.0,0.0",,81,2
27/Sep/2021 22:22:17,Zeni-v2021,MO,59f14352615d0100007fd9143e1ece143e3330183e00a50e3d0100010001000300040006000900070008001a005d00190116020b03e406290e55139b2130457075c8bce8fda3c6f287eb62c26a7c5c2b298a129e0b7c03c9031a032102e5007200450037002d0032002a002d00470057005f003c0040004c0078005d005800640055004e003000000045,"81.77921666666667,121.95225",,138,3
27/Sep/2021 21:22:06,Zeni-v2021,MO,59de3552615c0100002a731f3ebc32163e07b1193e4794373d01000200020002000200040007000900070010003f00db003b0113039c05a70a330e581d1d4c0a62398b848d31b3e8fd74869a4f833a93203b15e111960b500657034d023401890063002f00230020001f001f0037003400380051006a007d006500660066005a004f001f001f00000045,"81.77921666666667,121.95225",,138,3
27/Sep/2021 20:22:26,Zeni-v2021,MO,59ea2752615b010000e704183e8b251a3ec61e1d3eeabb2b3d0000010001000100030008000a000c0009001f00350038009200200180031307280fa2150314794bd183048fb8bdd1f3e8fd55768f4ff33746177d0da6088e042c01ae00ba00a6006100380040003c0033003b00330043006900770065006e0067007a005e0055004c0025001d00000045,"0.0,0.0",,138,3
27/Sep/2021 20:01:19,Zeni-v2021,MO,47b246e7225261776dba303bc4ae4846d41b5261d572b9303723af4846d51452618d71b830a48daf4846c40d5261da6bb730f621b04846c5065261ad67b630c4f4b04846b4ff51615d5fb5308e13b24845,"81.77921666666667,121.95225",,81,2
27/Sep/2021 19:22:53,Zeni-v2021,MO,59be1952615a0100001f6df33d49d2143ecd75183eb55ab23c02000200040005000800090009000b001c0050009a00f0003e0116036c04510e0319fb3c1e40525de8fdfecbc9bf74aa2f9bd169da3e312b1b21a6150a0c6e06390248019a009c007d005900500046003900390029002800440059004e004d004900630058004e00240016002400000045,"81.77921666666667,121.95225",,138,3
27/Sep/2021 18:22:14,Zeni-v2021,MO,59af0b526159010000b0dad13d6b03183e63711b3e29cba33c020003000300020006000b000a000d0010000b002d007d00ea004302c203070d5612061bf8226c38a463c0dce8fd2fc9c38e763cd64c38424b1bd9087d0bfc0927064f02c0006500610026002300270024003e0045004c003b003400360047003b00440035002d00260022002500000045,"81.74911666666667,121.82011666666666",,138,3
