positions for logger RockBLOCK 18950
2020-09-19 01:58:55 (UTC) : 80.555165 N, 0.9276700000000001 E (DD) 8033.3099 N, 00055.6602 E (DMS)
2020-09-19 05:26:13 (UTC) : 80.515585 N, 0.8739483333333333 E (DD) 8030.9351 N, 00052.4369 E (DMS)
2020-09-19 08:51:24 (UTC) : 80.47159166666667 N, 0.8670899999999999 E (DD) 8028.2955 N, 00052.0254 E (DMS)
2020-09-19 11:52:03 (UTC) : 80.426785 N, 0.8576433333333333 E (DD) 8025.6071 N, 00051.4586 E (DMS)
2020-09-19 15:17:14 (UTC) : 80.39100333333333 N, 0.7465516666666667 E (DD) 8023.4602 N, 00044.7931 E (DMS)
2020-09-19 18:41:39 (UTC) : 80.37295166666667 N, 0.67852 E (DD) 8022.3771 N, 00040.7112 E (DMS)
2020-09-20 01:32:36 (UTC) : 80.30811833333334 N, 0.5435683333333333 E (DD) 8018.4871 N, 00032.6141 E (DMS)
2020-09-20 04:57:00 (UTC) : 80.31289333333334 N, 0.4023716666666666 E (DD) 8018.7736 N, 00024.1423 E (DMS)
2020-09-20 08:22:07 (UTC) : 80.30277833333334 N, 0.4236833333333333 E (DD) 8018.1667 N, 00025.4210 E (DMS)
2020-09-20 11:47:59 (UTC) : 80.256535 N, 0.3897933333333333 E (DD) 8015.3921 N, 00023.3876 E (DMS)
2020-09-20 15:13:53 (UTC) : 80.22504833333333 N, 0.16048333333333334 E (DD) 8013.5029 N, 00009.6290 E (DMS)
2020-09-20 18:38:22 (UTC) : 80.22458833333333 N, 0.090595 E (DD) 8013.4753 N, 00005.4357 E (DMS)
2020-09-20 22:02:50 (UTC) : 80.205555 N, 0.132425 E (DD) 8012.3333 N, 00007.9455 E (DMS)
2020-09-21 04:34:24 (UTC) : 80.16510666666667 N, -0.14426333333333333 W (DD) 8009.9064 N, 00008.6558 W (DMS)
2020-09-21 07:58:57 (UTC) : 80.16753333333334 N, -0.22275166666666665 W (DD) 8010.0520 N, 00013.3651 W (DMS)
2020-09-21 11:23:35 (UTC) : 80.13460333333333 N, -0.2880216666666667 W (DD) 8008.0762 N, 00017.2813 W (DMS)
2020-09-21 14:51:02 (UTC) : 80.10444333333334 N, -0.47153833333333334 W (DD) 8006.2666 N, 00028.2923 W (DMS)
2020-09-21 18:15:42 (UTC) : 80.10015 N, -0.62622 W (DD) 8006.0090 N, 00037.5732 W (DMS)
2020-09-21 21:39:39 (UTC) : 80.07258166666666 N, -0.7719066666666666 W (DD) 8004.3549 N, 00046.3144 W (DMS)
2020-09-22 01:04:59 (UTC) : 80.033355 N, -1.0385966666666666 W (DD) 8002.0013 N, 00102.3158 W (DMS)
2020-09-22 04:30:19 (UTC) : 80.00910833333333 N, -1.2988183333333332 W (DD) 8000.5465 N, 00117.9291 W (DMS)
2020-09-22 07:57:01 (UTC) : 79.99101833333333 N, -1.5481250000000002 W (DD) 7959.4611 N, 00132.8875 W (DMS)

